usage_id,customer_id,data_usage_amount,usage_date,usage_time
5610,6742,1064.16,2023-09-11,13:16:23
5611,5399,30870.53,2023-12-28,13:46:14
5612,8557,26914.44,2022-04-28,19:58:07
5613,4639,19486.83,2023-02-12,02:29:01
5614,7816,23654.04,2023-09-24,10:14:25
5615,7292,8893.01,2022-06-06,01:13:38
5616,1672,25260.25,2023-06-17,07:35:12
5617,922,26698.18,2023-01-15,08:55:36
5618,1177,2186.63,2023-09-28,10:36:04
5619,5840,33173.64,2023-09-21,09:20:40
5620,9869,43006.08,2022-08-12,09:37:16
5621,2427,13209.26,2022-03-14,03:35:40
5622,5424,29532.84,2022-09-06,05:55:26
5623,3442,22665.53,2022-10-31,13:40:19
5624,6463,4018.38,2022-12-01,19:51:47
5625,657,9099.46,2022-07-19,15:09:35
5626,6997,5203.32,2022-03-13,08:09:24
5627,9822,4569.31,2022-01-08,20:23:01
5628,5558,30271.42,2023-08-07,20:09:30
5629,6211,10397.46,2023-11-05,23:14:23
5630,113,5328.49,2022-11-25,00:40:59
5631,3498,46627.37,2022-12-25,03:12:21
5632,7265,31527.15,2022-01-19,08:33:33
5633,1548,28932.8,2023-03-18,05:48:59
5634,2714,19976.73,2022-01-04,16:16:27
5635,3819,19845.16,2023-11-11,00:54:19
5636,1521,26243.64,2023-10-05,23:17:30
5637,6066,21483.59,2023-06-02,16:49:49
5638,1063,41969.3,2022-05-27,22:57:47
5639,3776,8147.49,2022-08-11,04:50:49
5640,516,8939.22,2023-12-19,08:42:52
5641,1051,41606.26,2022-11-04,05:00:37
5642,4807,18882.63,2022-09-06,11:13:42
5643,5625,3781.98,2023-08-09,23:32:06
5644,2054,37722.27,2022-09-28,06:08:13
5645,2358,34743.63,2023-03-20,00:21:54
5646,1695,14001.11,2023-01-01,08:59:58
5647,8980,40632.92,2023-12-23,03:48:32
5648,2173,17732.19,2023-01-26,08:37:05
5649,3088,7229.69,2023-01-22,23:07:13
5650,9970,47282.05,2023-09-29,11:42:28
5651,440,36898.71,2023-11-17,08:14:18
5652,7302,26801.88,2022-12-13,12:19:20
5653,748,38837.9,2022-12-12,01:22:30
5654,793,13770.57,2022-11-05,23:34:28
5655,946,2998.68,2022-02-19,06:38:04
5656,3489,45570.51,2023-07-26,17:07:49
5657,3004,2168.05,2022-07-17,09:21:38
5658,7914,17970.46,2022-11-09,19:48:20
5659,6996,45644.38,2022-05-15,07:47:04
5660,9868,20743.99,2023-11-14,09:19:56
5661,1479,16049.0,2022-04-15,05:42:13
5662,5363,11320.71,2022-08-06,14:09:38
5663,2025,40531.46,2023-07-16,18:01:49
5664,2653,45371.3,2022-05-04,04:45:19
5665,5670,46043.83,2022-09-01,19:12:21
5666,324,21971.93,2022-01-23,05:50:21
5667,7619,46412.26,2022-05-23,01:56:00
5668,1697,11956.44,2023-07-03,13:44:29
5669,9489,26349.06,2023-09-25,12:02:34
5670,1516,18521.72,2022-09-18,19:34:12
5671,1039,39000.61,2023-11-27,23:24:01
5672,2917,24520.86,2023-09-16,12:42:28
5673,8784,1656.25,2023-10-04,20:26:54
5674,2149,24323.41,2022-08-30,14:15:24
5675,4062,43714.46,2023-01-29,12:57:46
5676,7360,23937.58,2022-10-10,03:47:20
5677,5541,24524.56,2022-04-09,19:30:37
5678,1557,36636.31,2022-12-21,03:35:07
5679,1903,38363.99,2022-01-18,07:15:48
5680,8775,19931.45,2022-03-15,09:16:23
5681,7951,19943.49,2022-04-30,18:46:32
5682,8472,45275.81,2022-09-08,16:54:04
5683,9247,10992.3,2023-11-12,05:40:27
5684,8202,25327.94,2023-05-15,03:09:13
5685,6246,33900.33,2023-10-02,05:33:58
5686,3299,25757.0,2023-04-10,22:28:46
5687,2254,32004.97,2023-01-06,03:20:37
5688,6859,3450.0,2023-01-13,08:25:14
5689,984,17108.81,2023-01-16,01:49:03
5690,3409,3360.77,2023-11-18,04:02:31
5691,3557,38510.98,2023-03-16,20:56:50
5692,5208,33737.25,2022-12-28,22:59:18
5693,8318,29762.15,2022-06-25,20:32:39
5694,560,41708.8,2023-01-18,08:44:53
5695,8826,4184.85,2023-05-11,08:16:03
5696,8779,1598.17,2023-05-02,10:28:26
5697,8948,40435.77,2023-04-25,13:30:15
5698,9,15298.72,2022-01-19,14:51:06
5699,7382,49599.68,2023-11-26,00:51:00
5700,4831,43116.84,2023-11-25,17:09:51
5701,7577,6367.29,2022-07-13,09:06:17
5702,6373,31006.64,2023-10-14,19:22:06
5703,205,19460.83,2023-08-26,14:12:11
5704,6275,27689.43,2022-08-14,11:51:55
5705,9486,25093.3,2023-12-29,00:27:30
5706,1749,25496.39,2022-06-28,01:22:05
5707,7054,42255.74,2022-03-09,20:46:38
5708,7578,4871.04,2022-01-18,21:19:22
5709,1552,15796.92,2023-04-19,10:48:13
5710,5306,7315.04,2022-10-10,02:19:30
5711,5701,49831.05,2022-10-30,02:22:07
5712,9968,20632.16,2022-08-15,07:38:20
5713,2660,34635.82,2022-08-25,14:09:40
5714,1923,6000.32,2023-02-22,04:28:11
5715,4771,21819.55,2022-10-30,10:00:45
5716,8195,33580.26,2023-02-28,15:13:38
5717,8346,24922.83,2023-02-09,12:19:07
5718,3846,36739.04,2022-11-15,00:04:06
5719,6630,16528.18,2023-02-13,17:03:31
5720,6197,29061.62,2022-12-27,09:31:27
5721,9532,8911.07,2022-01-03,05:12:07
5722,6152,34804.02,2022-11-27,17:09:53
5723,9912,43705.01,2023-02-20,10:42:18
5724,4104,39260.35,2023-03-02,10:57:28
5725,9726,23599.12,2023-06-19,19:52:30
5726,1867,2717.57,2022-05-30,02:21:48
5727,6346,3393.21,2023-01-10,16:59:23
5728,4686,12087.78,2023-05-11,06:39:07
5729,8067,18068.62,2023-01-06,05:52:53
5730,6849,47384.86,2023-11-23,19:44:55
5731,8782,6859.09,2022-05-30,19:47:18
5732,4251,40432.19,2023-08-20,01:31:31
5733,787,39292.45,2023-11-18,21:57:00
5734,7167,24138.4,2022-08-26,18:22:45
5735,5959,25353.4,2022-04-24,17:54:15
5736,9643,37197.36,2022-09-06,06:08:58
5737,8230,42986.47,2022-09-30,12:40:00
5738,8783,30678.63,2023-07-14,12:01:39
5739,8786,44733.91,2023-04-23,11:43:47
5740,1809,45547.89,2022-12-13,08:44:29
5741,804,14701.03,2022-11-28,19:42:25
5742,348,43148.02,2022-04-18,01:18:12
5743,8854,26164.14,2023-07-28,22:16:03
5744,730,14391.46,2022-04-20,08:48:12
5745,9289,37521.53,2023-01-09,05:06:14
5746,9453,19770.12,2023-03-05,01:27:57
5747,4276,33727.51,2022-02-05,14:40:14
5748,2292,45530.99,2023-12-13,00:45:05
5749,3394,15245.13,2022-04-07,22:11:20
5750,5980,46310.44,2023-06-24,04:11:13
5751,1694,19767.11,2022-01-12,15:39:51
5752,5064,20423.23,2022-12-19,23:22:35
5753,6893,32696.8,2022-04-25,21:06:10
5754,8024,41569.19,2022-03-03,00:41:28
5755,5857,16689.62,2023-12-10,16:51:32
5756,6629,48508.66,2023-09-02,03:09:29
5757,6411,37794.81,2022-07-07,05:11:07
5758,9053,36890.54,2023-08-27,11:10:41
5759,107,6584.16,2023-01-11,15:58:26
5760,9035,38754.92,2023-12-06,06:44:52
5761,9318,25028.44,2022-11-08,06:13:11
5762,1848,43135.92,2023-08-28,16:04:23
5763,5194,33946.75,2022-06-20,16:35:09
5764,9822,46795.75,2023-03-07,09:06:10
5765,558,20310.29,2022-11-25,21:10:58
5766,915,35141.94,2022-10-29,20:47:18
5767,9982,8427.51,2023-12-14,21:35:34
5768,3551,7004.34,2023-11-02,10:36:47
5769,6922,7960.39,2022-01-08,16:53:14
5770,2684,48503.19,2022-12-08,18:05:31
5771,1783,24087.12,2022-04-21,08:23:23
5772,4680,46906.84,2023-12-21,14:02:49
5773,1149,23515.61,2022-06-30,22:44:16
5774,3976,14065.87,2023-10-19,11:16:06
5775,1374,33726.58,2023-03-18,22:30:16
5776,3265,18715.49,2023-06-16,17:38:41
5777,8137,12638.3,2023-10-17,14:28:55
5778,7237,36477.07,2023-06-20,07:59:34
5779,4658,11653.17,2023-08-21,06:28:47
5780,3183,34034.7,2022-02-12,19:30:41
5781,3305,5448.11,2023-05-02,17:05:47
5782,7223,10660.5,2023-02-01,00:21:33
5783,5220,38110.98,2023-07-06,01:44:46
5784,2882,3724.8,2022-03-18,14:22:04
5785,2374,11175.77,2022-01-08,21:01:56
5786,7194,29514.58,2022-10-27,11:51:52
5787,1000,29247.0,2023-03-15,20:27:47
5788,4482,25613.52,2023-06-20,23:02:54
5789,3393,34556.53,2022-04-09,09:54:00
5790,1970,33039.74,2022-10-29,09:00:51
5791,82,16505.03,2022-05-19,09:26:32
5792,2610,2947.07,2022-03-28,07:01:56
5793,656,45194.48,2022-06-18,04:36:06
5794,7547,45489.28,2023-01-31,11:58:56
5795,2558,15708.6,2023-08-13,06:47:48
5796,4066,14879.85,2022-12-27,19:41:02
5797,5117,46470.33,2023-03-10,16:44:35
5798,4844,10306.42,2023-01-29,15:42:25
5799,9724,5385.94,2023-07-19,05:13:12
5800,1916,20788.01,2022-04-03,09:29:35
5801,236,22855.62,2023-01-24,04:38:01
5802,1243,32837.22,2023-04-10,21:54:54
5803,3209,40544.64,2022-06-24,11:23:45
5804,5516,12207.39,2022-02-15,11:14:30
5805,9335,33766.59,2022-05-07,21:40:10
5806,8887,48757.04,2023-03-19,12:53:25
5807,3340,29076.46,2023-01-10,05:56:48
5808,5147,11833.58,2023-03-10,10:26:45
5809,7789,37369.39,2023-03-18,12:00:16
5810,4540,33855.67,2023-03-13,22:34:48
5811,5804,17223.92,2023-05-03,14:14:37
5812,6006,44310.37,2023-01-10,11:19:13
5813,7773,2835.58,2022-03-31,17:46:42
5814,2494,23352.7,2022-08-04,19:06:51
5815,4225,4230.14,2023-09-06,06:08:49
5816,5840,5733.69,2022-08-09,10:18:00
5817,7798,30344.2,2023-07-21,05:23:17
5818,8343,36720.67,2023-10-01,23:53:03
5819,2144,43330.47,2022-03-27,04:44:03
5820,3118,12041.88,2023-05-04,05:18:04
5821,1008,28630.18,2023-06-15,13:24:43
5822,4310,11546.05,2023-11-29,22:13:11
5823,9461,45976.64,2023-10-08,01:31:00
5824,9880,47550.45,2023-02-22,07:48:09
5825,1304,43425.23,2022-06-21,16:08:30
5826,6769,29312.05,2022-04-09,23:59:15
5827,7881,39949.18,2023-09-24,02:52:43
5828,9132,16914.42,2022-06-10,08:36:27
5829,6471,9894.38,2022-09-12,19:42:56
5830,9400,48332.71,2022-02-08,05:47:08
5831,8287,19745.68,2022-10-11,23:31:04
5832,4602,45629.6,2022-11-04,00:21:48
5833,6328,28451.73,2023-03-10,02:08:42
5834,5799,16661.83,2023-04-12,14:44:24
5835,3505,46549.67,2022-10-04,22:37:37
5836,8890,48474.65,2022-10-04,03:33:49
5837,4549,6386.83,2023-05-27,05:09:59
5838,6301,32814.09,2022-02-14,20:37:56
5839,3540,41669.02,2022-05-07,00:15:36
5840,1647,48414.3,2022-02-15,10:54:35
5841,856,24294.31,2023-08-16,21:03:45
5842,1871,46299.03,2023-09-07,16:13:23
5843,8663,49891.6,2023-08-05,09:53:03
5844,2417,30449.41,2023-11-13,20:21:24
5845,1018,42733.13,2022-06-02,11:03:40
5846,2008,49524.17,2023-10-30,15:52:48
5847,4155,34780.5,2023-08-20,00:27:12
5848,3444,24994.68,2022-12-28,09:20:18
5849,5272,47821.09,2023-09-25,16:56:53
5850,9439,49076.26,2023-04-19,09:56:42
5851,183,3776.61,2022-11-02,06:46:46
5852,8149,33263.62,2022-12-21,22:41:12
5853,868,10797.31,2022-04-16,12:10:21
5854,8469,22316.62,2022-01-14,11:58:54
5855,8656,30037.1,2022-06-07,07:53:41
5856,6705,23213.84,2022-10-19,16:08:11
5857,6010,15500.62,2023-12-01,16:09:14
5858,7691,39538.76,2022-11-26,05:44:01
5859,6217,43568.91,2022-05-30,04:29:29
5860,6093,30041.08,2023-12-10,22:30:19
5861,2828,34788.62,2022-05-09,19:03:13
5862,5094,25452.43,2023-10-10,19:49:21
5863,5279,26836.03,2022-05-13,04:53:41
5864,2719,29176.55,2022-08-27,08:19:08
5865,5356,29405.32,2023-06-09,09:32:55
5866,4438,17597.23,2022-06-20,17:15:33
5867,8606,34745.58,2022-03-15,12:42:27
5868,3720,29895.17,2023-11-09,10:51:06
5869,9616,22496.02,2023-12-11,20:06:52
5870,7841,13808.71,2023-07-25,05:01:56
5871,6155,9596.17,2023-11-05,11:11:56
5872,9643,46798.99,2022-09-03,10:58:04
5873,1293,32528.77,2022-12-07,22:04:23
5874,5941,24055.79,2023-02-18,09:22:18
5875,1433,37173.48,2023-12-04,21:08:40
5876,2298,43939.69,2023-09-02,12:02:14
5877,7101,2429.34,2023-06-08,07:32:56
5878,568,20556.66,2022-09-18,07:28:44
5879,5380,34545.83,2023-12-27,08:36:06
5880,5251,39823.72,2023-04-15,10:43:27
5881,2060,27033.11,2022-04-08,11:37:18
5882,474,20795.0,2022-05-07,02:01:57
5883,4830,25620.72,2022-09-27,16:49:18
5884,6561,19288.9,2023-08-23,01:49:18
5885,6461,15641.01,2022-10-27,20:18:02
5886,9390,25584.03,2023-05-12,08:32:33
5887,9479,23573.59,2023-10-19,18:21:54
5888,2235,11778.0,2022-11-03,08:09:37
5889,5734,9894.85,2023-10-22,12:24:16
5890,1773,1027.45,2023-03-25,00:41:09
5891,861,43647.75,2023-07-28,09:23:55
5892,1242,46427.74,2023-03-16,07:05:11
5893,3335,5353.57,2022-09-22,11:53:21
5894,3467,31959.93,2022-11-29,04:36:38
5895,5859,46074.69,2022-04-01,23:24:07
5896,2456,4493.33,2023-01-17,13:42:22
5897,3655,3696.36,2022-11-14,02:32:01
5898,7594,5544.43,2023-03-21,15:06:32
5899,6592,33655.2,2022-07-23,18:46:32
5900,2231,40394.08,2023-07-09,15:36:22
5901,348,31245.47,2023-12-30,13:03:27
5902,7971,28169.54,2022-04-23,19:34:37
5903,8614,33534.17,2023-01-31,03:29:28
5904,6954,12405.34,2022-07-17,13:18:38
5905,5492,33305.86,2022-11-17,17:34:16
5906,5465,613.85,2023-12-28,09:46:35
5907,6752,38991.68,2023-01-03,14:33:31
5908,1368,19518.26,2022-06-13,18:29:44
5909,6560,30572.81,2023-08-02,16:13:29
5910,1487,6109.15,2023-02-04,02:12:06
5911,8051,23996.77,2023-10-26,13:30:40
5912,394,45465.61,2023-08-26,00:43:20
5913,3012,44560.27,2023-04-21,01:20:25
5914,6410,41492.16,2022-06-16,07:53:13
5915,6570,21485.03,2022-10-11,14:30:04
5916,8910,46286.13,2023-07-04,19:31:26
5917,1778,17658.24,2023-05-28,15:01:57
5918,1910,43846.16,2022-04-09,12:02:00
5919,9136,46875.98,2022-09-25,08:20:49
5920,8989,47358.33,2023-11-10,05:40:41
5921,7179,828.05,2023-02-28,20:08:23
5922,6854,20813.3,2023-09-12,23:40:10
5923,7927,43038.1,2023-09-17,06:09:09
5924,1264,30389.68,2023-09-28,15:05:21
5925,1713,22453.97,2023-06-29,20:55:49
5926,6863,44581.45,2023-12-11,23:33:43
5927,2245,33212.89,2023-11-22,13:31:35
5928,9697,34390.36,2022-08-20,08:59:03
5929,9810,48327.67,2022-04-10,19:33:26
5930,8434,25059.47,2023-04-16,00:42:10
5931,1105,2751.62,2023-12-22,16:44:04
5932,6035,13168.08,2022-11-24,13:18:00
5933,6363,9771.2,2023-09-26,06:51:16
5934,57,27053.33,2023-07-09,17:49:10
5935,3587,20736.05,2022-07-02,10:03:09
5936,7218,4330.72,2022-05-04,19:56:20
5937,9660,24720.43,2023-08-29,20:10:22
5938,7060,7552.43,2022-05-30,12:13:49
5939,9995,26473.12,2023-02-12,14:07:22
5940,3122,18097.42,2022-05-20,13:55:16
5941,6608,39031.26,2023-02-20,06:16:37
5942,302,19941.82,2023-04-26,08:15:13
5943,8907,13987.06,2022-09-17,15:54:06
5944,2087,39127.11,2022-08-02,04:18:31
5945,4331,38828.55,2023-01-24,18:37:25
5946,8634,29727.35,2022-02-13,19:16:11
5947,8695,43843.24,2022-04-16,22:18:58
5948,3476,19476.2,2023-11-24,05:40:02
5949,9047,8390.06,2023-12-14,03:57:28
5950,5449,7813.74,2022-11-12,15:26:28
5951,4070,4721.88,2023-03-18,10:50:17
5952,2158,7290.19,2022-01-23,09:23:26
5953,6956,2992.79,2022-12-05,05:52:11
5954,2926,33737.04,2022-11-14,11:14:33
5955,4981,35128.66,2022-03-06,03:33:46
5956,4119,27682.68,2022-12-26,09:41:02
5957,9221,24676.64,2023-01-11,03:35:03
5958,1128,45539.66,2022-07-24,08:06:23
5959,8061,47291.31,2023-09-03,06:30:22
5960,9857,33887.31,2022-11-22,11:53:56
5961,6231,46257.38,2022-04-18,21:50:26
5962,7535,35412.63,2023-03-04,10:20:14
5963,5008,35016.53,2023-05-01,18:44:43
5964,5143,29504.07,2023-10-13,04:53:58
5965,9775,34822.93,2023-01-01,12:58:37
5966,2032,29969.93,2023-08-04,01:20:36
5967,4946,45713.61,2022-01-26,03:44:01
5968,5992,9398.74,2023-04-05,12:58:30
5969,3870,34508.63,2023-03-28,18:02:37
5970,3669,44730.35,2022-07-02,01:05:16
5971,1741,35991.19,2023-04-10,09:29:15
5972,4453,49438.96,2022-03-17,23:09:06
5973,3671,19203.49,2022-12-16,04:32:43
5974,8246,27543.88,2022-01-21,00:01:45
5975,2765,15533.51,2022-07-20,23:24:19
5976,34,26178.35,2022-02-07,14:15:22
5977,4646,47999.51,2023-01-08,21:57:58
5978,9593,14959.98,2023-10-31,16:55:16
5979,5910,39238.78,2023-12-05,20:24:08
5980,3389,18774.42,2023-08-10,18:37:13
5981,3856,17085.08,2022-10-15,11:19:52
5982,4445,812.4,2023-02-28,20:44:36
5983,5468,35713.31,2022-02-17,09:32:29
5984,4381,29057.82,2022-01-27,12:31:50
5985,9687,9062.13,2023-09-04,00:53:11
5986,1855,19228.93,2023-07-27,07:48:27
5987,3799,38068.95,2023-07-07,13:39:37
5988,8383,23554.98,2023-05-22,09:17:52
5989,2644,48099.83,2023-05-12,11:41:03
5990,8642,24710.38,2022-11-19,09:26:00
5991,1688,41006.96,2022-10-03,01:59:42
5992,9152,3045.39,2023-03-03,21:17:24
5993,2147,22163.54,2022-12-26,23:33:38
5994,7417,27175.32,2022-02-05,16:51:26
5995,6757,10094.79,2023-11-03,13:33:20
5996,3128,26185.77,2023-11-12,02:36:39
5997,9819,20422.56,2023-07-26,05:22:22
5998,1980,9366.81,2022-10-27,05:29:04
5999,4596,49701.37,2022-10-21,09:10:32
6000,900,33593.77,2023-12-10,18:42:53
6001,9064,26210.73,2023-03-05,19:45:11
6002,6117,13746.55,2023-10-12,13:06:02
6003,7365,40620.9,2022-03-06,16:05:46
6004,9835,34828.18,2022-06-05,13:28:27
6005,682,7859.79,2022-11-29,09:55:21
6006,6233,24826.97,2023-11-05,23:52:36
6007,1551,1802.23,2022-09-21,17:20:16
6008,4517,8010.2,2022-07-12,17:01:04
6009,9895,46763.11,2023-10-21,02:40:48
6010,6626,9629.66,2022-04-05,14:01:03
6011,69,47148.46,2022-03-23,16:00:43
6012,5533,21396.08,2022-02-10,08:23:08
6013,9582,42569.0,2023-06-25,14:11:40
6014,6672,5114.61,2023-09-19,05:53:42
6015,2318,45228.67,2022-11-28,14:47:45
6016,4943,3686.03,2022-07-04,10:14:24
6017,5218,36607.47,2023-03-29,16:34:27
6018,7419,5468.77,2022-08-15,19:54:09
6019,9634,25326.41,2023-12-24,17:57:56
6020,5321,11443.45,2023-01-23,12:28:23
6021,8671,28180.26,2023-04-01,04:46:40
6022,9561,816.94,2023-02-23,16:03:36
6023,6849,23240.99,2022-05-11,19:16:12
6024,2102,31016.23,2023-01-28,05:00:30
6025,2793,14721.51,2023-08-05,06:57:59
6026,1336,31211.8,2023-03-12,18:25:59
6027,3665,9049.09,2023-07-18,12:47:18
6028,3150,11602.37,2023-09-23,08:06:17
6029,4764,32356.4,2022-03-28,11:16:36
6030,6031,22296.24,2023-03-27,03:39:11
6031,2229,28187.99,2023-07-31,18:13:31
6032,6123,42467.42,2022-06-23,18:27:23
6033,638,13837.7,2023-03-06,21:11:05
6034,476,41884.68,2022-06-12,11:00:12
6035,6566,34491.85,2023-04-21,07:20:12
6036,3884,48296.72,2022-11-09,22:46:22
6037,1936,8787.0,2022-05-08,07:12:25
6038,8046,45878.74,2023-08-22,15:30:10
6039,2441,25039.33,2022-10-10,17:10:58
6040,5778,13728.08,2023-08-11,14:59:39
6041,467,44666.26,2023-04-24,17:24:08
6042,3137,3166.02,2023-05-29,16:31:30
6043,1342,16792.1,2023-01-05,10:53:43
6044,1381,37069.6,2023-03-15,08:48:16
6045,9871,22722.29,2023-01-09,11:12:55
6046,4863,5365.3,2022-12-20,20:13:54
6047,5802,16956.86,2022-03-03,12:14:31
6048,8778,11835.46,2022-09-02,12:13:10
6049,5044,29825.44,2023-09-09,15:27:35
6050,8927,28090.34,2023-02-11,06:12:15
6051,9721,13379.5,2023-04-06,02:07:48
6052,3336,8475.16,2022-05-01,03:05:04
6053,8413,42023.86,2022-04-08,18:19:47
6054,3018,28089.66,2022-01-20,04:39:41
6055,8540,2830.52,2023-09-03,12:23:09
6056,3724,39769.37,2023-11-24,06:46:33
6057,3448,41507.38,2022-06-29,23:31:22
6058,7048,39517.14,2023-11-30,09:17:13
6059,8423,10381.06,2022-03-11,04:29:32
6060,2191,6311.97,2022-03-23,14:02:32
6061,5045,44399.23,2023-04-25,19:10:15
6062,5176,27420.5,2022-04-04,22:42:52
6063,9964,20019.75,2023-06-10,21:50:47
6064,6681,42059.65,2022-02-06,15:34:11
6065,8294,33321.98,2023-05-11,22:52:42
6066,4673,49472.67,2022-09-30,22:58:13
6067,8901,5294.21,2022-02-23,02:58:54
6068,5603,43917.32,2022-06-12,07:49:17
6069,3191,48831.19,2022-10-21,14:48:28
6070,6963,3949.95,2022-04-14,01:25:47
6071,7613,2912.39,2023-01-21,06:46:10
6072,3700,8872.86,2023-06-16,02:46:39
6073,8334,18689.94,2022-10-01,04:06:57
6074,9252,37321.88,2023-04-03,04:47:44
6075,3038,13375.3,2023-10-26,03:00:24
6076,7319,12556.27,2022-12-18,00:41:10
6077,6789,43783.17,2023-04-18,19:14:31
6078,6905,25078.54,2023-09-02,21:53:05
6079,2162,21654.62,2023-08-17,00:54:30
6080,5255,2328.43,2022-02-15,20:27:34
6081,6222,39509.28,2023-08-27,18:26:24
6082,997,31053.4,2023-09-29,21:20:39
6083,2527,43133.71,2023-08-10,22:40:10
6084,8972,24388.32,2023-07-29,11:10:46
6085,1613,18765.73,2023-05-01,08:59:26
6086,8275,23326.94,2023-05-14,23:26:27
6087,1904,33483.14,2023-07-18,21:36:10
6088,1389,47687.79,2023-10-25,18:41:29
6089,7194,43254.95,2023-02-08,02:11:25
6090,7245,3720.21,2022-08-14,19:28:35
6091,7119,32632.92,2023-01-05,03:21:59
6092,8257,2292.9,2023-06-24,07:30:22
6093,5858,10202.72,2023-10-16,19:10:33
6094,787,34386.0,2022-12-15,07:55:02
6095,1737,4940.71,2022-04-14,10:44:49
6096,4491,13811.75,2023-01-26,14:20:51
6097,6130,42013.15,2023-08-09,04:35:52
6098,5143,11433.15,2023-03-23,04:06:19
6099,4110,33172.37,2023-12-02,18:54:40
6100,1047,4459.49,2022-07-28,22:25:58
6101,8902,31840.17,2023-12-11,21:11:06
6102,4132,2718.13,2022-10-03,16:12:47
6103,8826,19791.27,2023-11-07,05:05:41
6104,7150,41421.16,2023-03-28,23:35:00
6105,5011,13610.19,2023-11-29,10:26:11
6106,6522,39274.83,2022-04-12,10:54:22
6107,7149,33008.14,2023-02-17,00:42:40
6108,7449,19793.79,2023-09-12,23:14:33
6109,3773,29607.25,2022-10-30,06:32:34
6110,8984,24416.66,2023-02-12,09:07:17
6111,9570,35936.1,2022-06-12,02:48:48
6112,9254,40098.41,2023-07-26,06:06:27
6113,1156,41601.08,2023-08-29,01:03:10
6114,6960,260.99,2022-10-16,10:51:57
6115,1226,39442.72,2022-02-01,05:50:45
6116,4140,22580.86,2023-02-09,04:42:57
6117,1965,38753.63,2023-07-10,02:52:12
6118,7003,38102.48,2023-10-11,19:26:51
6119,4973,17032.68,2022-11-18,07:21:51
6120,4492,2139.36,2022-05-15,21:42:02
6121,9871,5317.91,2022-05-12,20:20:41
6122,4764,477.35,2022-09-15,22:52:17
6123,5698,28893.92,2022-07-23,14:28:23
6124,4461,36073.22,2023-01-25,09:15:54
6125,4044,30473.25,2022-09-08,18:47:23
6126,6372,908.12,2022-09-23,22:44:37
6127,5923,46233.3,2023-04-22,05:56:05
6128,4946,4713.95,2023-06-22,20:01:25
6129,9950,40369.7,2023-03-30,22:20:20
6130,6118,29839.11,2022-02-15,15:18:46
6131,6513,39044.65,2022-07-09,14:37:39
6132,8648,18252.68,2022-11-10,10:34:43
6133,9681,41968.94,2022-10-28,02:28:40
6134,1193,2678.36,2022-04-18,00:15:19
6135,6779,33052.47,2022-05-16,11:58:36
6136,322,36775.59,2022-11-23,13:51:19
6137,7446,15706.59,2022-01-11,03:13:56
6138,2386,30766.35,2023-04-20,07:36:24
6139,660,33907.24,2022-10-13,18:23:00
6140,8513,21770.58,2023-09-20,01:42:29
6141,1317,17326.18,2022-07-29,02:01:59
6142,6572,7329.11,2022-08-19,17:56:32
6143,5415,7290.12,2023-03-26,22:16:56
6144,8898,7115.03,2023-12-14,10:11:11
6145,277,29620.24,2023-08-12,07:14:53
6146,9970,5853.54,2023-01-19,11:19:10
6147,1684,19638.39,2022-06-16,09:45:21
6148,629,24363.74,2023-03-15,16:45:52
6149,5434,20032.69,2022-04-20,08:14:29
6150,4827,23795.67,2023-04-20,12:37:37
6151,4869,28312.65,2023-08-08,18:25:46
6152,4849,45995.59,2023-07-31,21:08:57
6153,6125,2189.22,2023-03-13,17:09:34
6154,1425,37024.79,2023-01-21,13:39:12
6155,936,6112.27,2023-07-05,02:56:42
6156,8400,27824.59,2023-09-19,04:37:47
6157,4529,28887.58,2023-01-21,03:15:35
6158,7316,35682.78,2022-09-14,21:35:58
6159,1188,7055.06,2023-01-04,01:19:42
6160,5170,228.99,2022-11-24,07:10:48
6161,8950,14425.33,2022-09-11,12:31:25
6162,8985,26019.31,2022-09-22,08:51:13
6163,2340,12187.74,2022-07-31,08:23:54
6164,7294,42837.17,2023-06-08,01:56:18
6165,5200,2072.52,2022-08-28,12:30:28
6166,1020,33736.6,2022-07-24,23:57:20
6167,7725,37480.67,2023-09-02,01:52:17
6168,5325,18905.66,2022-09-17,23:12:02
6169,2798,567.13,2023-07-12,10:29:24
6170,9223,24949.14,2023-03-31,10:35:34
6171,5188,2338.38,2022-07-01,11:29:51
6172,3886,9932.16,2023-07-19,03:57:42
6173,8002,1346.23,2023-12-02,23:51:44
6174,7428,4913.8,2022-08-06,11:33:36
6175,5923,26113.48,2022-03-17,18:22:26
6176,822,11171.71,2022-08-27,01:58:19
6177,4760,28487.28,2022-12-13,16:41:57
6178,8351,37363.68,2022-12-30,23:11:02
6179,5899,7800.37,2023-11-26,08:21:07
6180,4080,33418.54,2023-08-15,17:41:39
6181,2799,46340.33,2023-06-04,22:11:31
6182,4673,34839.13,2023-06-29,13:31:40
6183,4490,14274.25,2022-12-05,09:41:06
6184,6400,13658.47,2023-10-07,09:23:44
6185,8114,23518.97,2022-02-11,13:43:19
6186,1301,38100.22,2023-12-01,07:06:59
6187,7721,6433.85,2023-04-17,18:41:57
6188,6438,23542.45,2022-01-03,14:51:29
6189,7734,5447.4,2023-01-21,23:44:23
6190,7097,13671.1,2022-10-20,13:07:08
6191,3553,10426.83,2022-07-16,00:54:24
6192,1463,39548.24,2022-04-21,05:32:23
6193,953,13249.75,2023-08-10,20:14:31
